page,value,x,y
/~nmchenry1/index_maps.html,1131.199951,222,161
/~nmchenry1/index_maps.html,1135,844,525
/~nmchenry1/index_maps.html,1140.100098,85,124
/~nmchenry1/index_maps.html,1143.300049,333,138
/~nmchenry1/index_maps.html,1146.300049,488,437
/~nmchenry1/index_maps.html,1148.100098,606,591
/~nmchenry1/index_maps.html,1150.199951,214,159
/~nmchenry1/index_maps.html,1152,848,525
/~nmchenry1/index_maps.html,1156.100098,85,126
/~nmchenry1/index_maps.html,1160,1413,405
/~nmchenry1/index_maps.html,1160.300049,311,137
/~nmchenry1/index_maps.html,1163.300049,488,433
/~nmchenry1/index_maps.html,1165.100098,606,589
/~nmchenry1/index_maps.html,1165.199951,201,154
/~nmchenry1/index_maps.html,1169,851,524
/~nmchenry1/index_maps.html,1169.5,683,569
/~nmchenry1/index_maps.html,1173.100098,85,127
/~nmchenry1/index_maps.html,1176,1364,414
/~nmchenry1/index_maps.html,1176.300049,285,136
/~nmchenry1/index_maps.html,1179.300049,489,430
/~nmchenry1/index_maps.html,1181.100098,605,587
/~nmchenry1/index_maps.html,1181.199951,185,151
/~nmchenry1/index_maps.html,1185,854,524
/~nmchenry1/index_maps.html,1190.100098,84,127
/~nmchenry1/index_maps.html,1193,1295,424
/~nmchenry1/index_maps.html,1194.300049,266,132
/~nmchenry1/index_maps.html,1196.300049,491,427
/~nmchenry1/index_maps.html,1197.100098,605,586
/~nmchenry1/index_maps.html,1199.199951,169,146
/~nmchenry1/index_maps.html,1202,855,524
/~nmchenry1/index_maps.html,1202.5,686,569
/~nmchenry1/index_maps.html,1207.100098,84,128
/~nmchenry1/index_maps.html,1209.300049,258,126
/~nmchenry1/index_maps.html,1210,1194,432
/~nmchenry1/index_maps.html,1213.300049,492,427
/~nmchenry1/index_maps.html,1214.100098,605,585
/~nmchenry1/index_maps.html,1215.199951,150,140
/~nmchenry1/index_maps.html,1219,855,523
/~nmchenry1/index_maps.html,1226.300049,253,123
/~nmchenry1/index_maps.html,1227,1003,440
/~nmchenry1/index_maps.html,1231.100098,605,584
/~nmchenry1/index_maps.html,1231.199951,139,136
/~nmchenry1/index_maps.html,1235.5,710,574
/~nmchenry1/index_maps.html,1243,873,442
/~nmchenry1/index_maps.html,1243.300049,251,122
/~nmchenry1/index_maps.html,1247.100098,605,583
/~nmchenry1/index_maps.html,1250.199951,129,135
/~nmchenry1/index_maps.html,1252,858,523
/~nmchenry1/index_maps.html,1252.5,730,575
/~nmchenry1/index_maps.html,1262,759,441
/~nmchenry1/index_maps.html,1264.100098,604,583
/~nmchenry1/index_maps.html,1265.199951,120,133
/~nmchenry1/index_maps.html,1268,860,521
/~nmchenry1/index_maps.html,1268.5,756,577
/~nmchenry1/index_maps.html,1276.300049,251,121
/~nmchenry1/index_maps.html,1277,685,438
/~nmchenry1/index_maps.html,1280.100098,604,582
/~nmchenry1/index_maps.html,1281.199951,116,132
/~nmchenry1/index_maps.html,1285.5,782,577
/~nmchenry1/index_maps.html,1286,865,518
/~nmchenry1/index_maps.html,1294,654,434
/~nmchenry1/index_maps.html,1297.100098,604,581
/~nmchenry1/index_maps.html,1298.199951,111,130
/~nmchenry1/index_maps.html,1302,869,513
/~nmchenry1/index_maps.html,1302.5,808,575
/~nmchenry1/index_maps.html,1306.100098,84,129
/~nmchenry1/index_maps.html,1311,645,433
/~nmchenry1/index_maps.html,1314.100098,604,580
/~nmchenry1/index_maps.html,1315.199951,104,128
/~nmchenry1/index_maps.html,1318.5,836,573
/~nmchenry1/index_maps.html,1319,874,499
/~nmchenry1/index_maps.html,1327,645,432
/~nmchenry1/index_maps.html,1327.300049,249,122
/~nmchenry1/index_maps.html,1331.100098,604,579
/~nmchenry1/index_maps.html,1331.199951,95,125
/~nmchenry1/index_maps.html,1334.5,873,569
/~nmchenry1/index_maps.html,1335,873,482
/~nmchenry1/index_maps.html,1343.300049,245,124
/~nmchenry1/index_maps.html,1344,645,431
/~nmchenry1/index_maps.html,1348.100098,604,577
/~nmchenry1/index_maps.html,1350.199951,86,123
/~nmchenry1/index_maps.html,1352,866,456
/~nmchenry1/index_maps.html,1352.5,914,563
/~nmchenry1/index_maps.html,1360,645,430
/~nmchenry1/index_maps.html,1360.300049,239,124
/~nmchenry1/index_maps.html,1365.100098,604,572
/~nmchenry1/index_maps.html,1365.199951,80,121
/~nmchenry1/index_maps.html,1371,844,421
/~nmchenry1/index_maps.html,1377,646,428
