page,value,x,y
/~nmchenry1/index_tree.html,860.1000977,627,453
/~nmchenry1/index_tree.html,861.6999512,263,383
/~nmchenry1/index_tree.html,868.1999512,246,164
/~nmchenry1/index_tree.html,869.6000977,636,397
/~nmchenry1/index_tree.html,878.6999512,263,387
/~nmchenry1/index_tree.html,885.6000977,589,399
/~nmchenry1/index_tree.html,886.1999512,258,187
/~nmchenry1/index_tree.html,893.6999512,264,391
/~nmchenry1/index_tree.html,900.1999512,269,207
/~nmchenry1/index_tree.html,901.6000977,529,399
/~nmchenry1/index_tree.html,913.6999512,264,394
/~nmchenry1/index_tree.html,917.1999512,280,225
/~nmchenry1/index_tree.html,919.3000488,377,343
/~nmchenry1/index_tree.html,920.6000977,476,397
/~nmchenry1/index_tree.html,929.6999512,264,398
/~nmchenry1/index_tree.html,933.1999512,286,242
/~nmchenry1/index_tree.html,934.3000488,384,347
/~nmchenry1/index_tree.html,935.6000977,406,392
/~nmchenry1/index_tree.html,942.1000977,626,453
/~nmchenry1/index_tree.html,944.6999512,265,401
/~nmchenry1/index_tree.html,950.1999512,293,255
/~nmchenry1/index_tree.html,951.6000977,321,375
/~nmchenry1/index_tree.html,952.3000488,392,350
/~nmchenry1/index_tree.html,960.1000977,623,454
/~nmchenry1/index_tree.html,963.6999512,265,403
/~nmchenry1/index_tree.html,967.1999512,297,269
/~nmchenry1/index_tree.html,968.3000488,398,351
/~nmchenry1/index_tree.html,969.6000977,252,361
/~nmchenry1/index_tree.html,976.1000977,620,455
/~nmchenry1/index_tree.html,977.6999512,265,406
/~nmchenry1/index_tree.html,983.1999512,300,282
/~nmchenry1/index_tree.html,985.6000977,211,354
/~nmchenry1/index_tree.html,986.3000488,405,354
/~nmchenry1/index_tree.html,994.1000977,616,456
/~nmchenry1/index_tree.html,994.6999512,265,408
/~nmchenry1/index_tree.html,999.1999512,306,305
/~nmchenry1/index_tree.html,1002.600098,185,353
/~nmchenry1/index_tree.html,1003.300049,412,356
/~nmchenry1/index_tree.html,1011.100098,613,457
/~nmchenry1/index_tree.html,1012.699951,265,410
/~nmchenry1/index_tree.html,1017.199951,310,317
/~nmchenry1/index_tree.html,1018.300049,413,357
/~nmchenry1/index_tree.html,1020.600098,184,353
/~nmchenry1/index_tree.html,1027.100098,609,458
/~nmchenry1/index_tree.html,1028.699951,265,412
/~nmchenry1/index_tree.html,1034.300049,420,358
/~nmchenry1/index_tree.html,1035.199951,313,326
/~nmchenry1/index_tree.html,1043.100098,605,459
/~nmchenry1/index_tree.html,1050.199951,315,330
/~nmchenry1/index_tree.html,1052.300049,427,359
/~nmchenry1/index_tree.html,1060.100098,601,460
/~nmchenry1/index_tree.html,1066.199951,315,334
/~nmchenry1/index_tree.html,1069.300049,436,360
/~nmchenry1/index_tree.html,1077.100098,599,460
/~nmchenry1/index_tree.html,1084.199951,316,340
/~nmchenry1/index_tree.html,1085.300049,447,362
/~nmchenry1/index_tree.html,1094.100098,599,461
/~nmchenry1/index_tree.html,1099.199951,317,347
/~nmchenry1/index_tree.html,1103.300049,453,362
/~nmchenry1/index_tree.html,1116.199951,317,353
/~nmchenry1/index_tree.html,1119.300049,457,362
/~nmchenry1/index_tree.html,1133.199951,317,358
/~nmchenry1/index_tree.html,1136.300049,458,363
/~nmchenry1/index_tree.html,1150.199951,317,362
/~nmchenry1/index_tree.html,1151.300049,459,363
/~nmchenry1/index_tree.html,1151.600098,186,355
/~nmchenry1/index_tree.html,1160.100098,598,461
/~nmchenry1/index_tree.html,1166.199951,317,365
/~nmchenry1/index_tree.html,1169.300049,461,364
/~nmchenry1/index_tree.html,1170.600098,188,357
/~nmchenry1/index_tree.html,1177.100098,596,461
/~nmchenry1/index_tree.html,1178.699951,266,411
/~nmchenry1/index_tree.html,1183.199951,317,368
/~nmchenry1/index_tree.html,1185.300049,463,364
/~nmchenry1/index_tree.html,1187.600098,201,362
/~nmchenry1/index_tree.html,1193.100098,593,461
/~nmchenry1/index_tree.html,1195.699951,269,406
/~nmchenry1/index_tree.html,1199.199951,317,370
/~nmchenry1/index_tree.html,1201.300049,466,365
/~nmchenry1/index_tree.html,1203.600098,211,366
/~nmchenry1/index_tree.html,1211.699951,274,396
/~nmchenry1/index_tree.html,1216.199951,316,371
/~nmchenry1/index_tree.html,1219.600098,222,369
/~nmchenry1/index_tree.html,1220.300049,471,365
/~nmchenry1/index_tree.html,1226.100098,592,461
/~nmchenry1/index_tree.html,1228.699951,279,379
/~nmchenry1/index_tree.html,1233.199951,315,373
/~nmchenry1/index_tree.html,1235.300049,473,365
/~nmchenry1/index_tree.html,1235.600098,235,370
/~nmchenry1/index_tree.html,1244.699951,282,371
/~nmchenry1/index_tree.html,1245.100098,590,461
/~nmchenry1/index_tree.html,1250.199951,314,374
/~nmchenry1/index_tree.html,1251.300049,473,366
/~nmchenry1/index_tree.html,1251.600098,249,367
/~nmchenry1/index_tree.html,1260.100098,587,461
/~nmchenry1/index_tree.html,1261.699951,286,348
/~nmchenry1/index_tree.html,1266.199951,313,374
/~nmchenry1/index_tree.html,1269.600098,269,363
/~nmchenry1/index_tree.html,1277.100098,578,460
/~nmchenry1/index_tree.html,1277.699951,290,328
/~nmchenry1/index_tree.html,1283.199951,310,374
/~nmchenry1/index_tree.html,1285.600098,292,360
/~nmchenry1/index_tree.html,1293.100098,559,452
/~nmchenry1/index_tree.html,1295.699951,293,306
/~nmchenry1/index_tree.html,1301.199951,308,374
/~nmchenry1/index_tree.html,1301.600098,304,358
/~nmchenry1/index_tree.html,1310.100098,533,440
/~nmchenry1/index_tree.html,1311.699951,299,283
/~nmchenry1/index_tree.html,1317.199951,304,374
/~nmchenry1/index_tree.html,1319.600098,310,357
/~nmchenry1/index_tree.html,1327.100098,514,432
/~nmchenry1/index_tree.html,1327.699951,304,262
/~nmchenry1/index_tree.html,1333.199951,300,374
/~nmchenry1/index_tree.html,1335.600098,311,356
/~nmchenry1/index_tree.html,1344.100098,499,426
/~nmchenry1/index_tree.html,1344.699951,309,240
/~nmchenry1/index_tree.html,1350.199951,292,374
/~nmchenry1/index_tree.html,1360.100098,491,422
/~nmchenry1/index_tree.html,1362.699951,314,221
/~nmchenry1/index_tree.html,1367.199951,289,374
/~nmchenry1/index_tree.html,1377.100098,490,422
/~nmchenry1/index_tree.html,1379.699951,315,204
/~nmchenry1/index_tree.html,1384.199951,288,373
/~nmchenry1/index_tree.html,1393.100098,489,421
/~nmchenry1/index_tree.html,1395.699951,315,191
/~nmchenry1/index_tree.html,1399.199951,285,373
/~nmchenry1/index_tree.html,1411.699951,315,181
/~nmchenry1/index_tree.html,1415.199951,284,372
/~nmchenry1/index_tree.html,1426.100098,488,421
/~nmchenry1/index_tree.html,1427.699951,315,175
/~nmchenry1/index_tree.html,1434.199951,283,372
/~nmchenry1/index_tree.html,1444.100098,486,420
/~nmchenry1/index_tree.html,1444.699951,314,167
/~nmchenry1/index_tree.html,1449.199951,283,371
/~nmchenry1/index_tree.html,1450.600098,489,287
/~nmchenry1/index_tree.html,1460.100098,483,419
/~nmchenry1/index_tree.html,1460.699951,314,165
/~nmchenry1/index_tree.html,1466.600098,466,294
/~nmchenry1/index_tree.html,1467.199951,283,370
/~nmchenry1/index_tree.html,1477.100098,475,415
/~nmchenry1/index_tree.html,1477.699951,314,162
/~nmchenry1/index_tree.html,1483.199951,284,370
/~nmchenry1/index_tree.html,1483.600098,436,302
