page,value,x,y
/~nmchenry1/index_PCP.html,2277,540,402
/~nmchenry1/index_PCP.html,2278,659,254
/~nmchenry1/index_PCP.html,2281,583,316
/~nmchenry1/index_PCP.html,2284,399,376
/~nmchenry1/index_PCP.html,2295,546,414
/~nmchenry1/index_PCP.html,2296,660,254
/~nmchenry1/index_PCP.html,2299,588,313
/~nmchenry1/index_PCP.html,2300,399,351
/~nmchenry1/index_PCP.html,2312,550,420
/~nmchenry1/index_PCP.html,2313,590,311
/~nmchenry1/index_PCP.html,2318,399,328
/~nmchenry1/index_PCP.html,2330,660,255
/~nmchenry1/index_PCP.html,2330,561,439
/~nmchenry1/index_PCP.html,2331,592,309
/~nmchenry1/index_PCP.html,2334,399,310
/~nmchenry1/index_PCP.html,2344,565,446
/~nmchenry1/index_PCP.html,2346,662,256
/~nmchenry1/index_PCP.html,2348,593,307
/~nmchenry1/index_PCP.html,2350,399,300
/~nmchenry1/index_PCP.html,2361,569,456
/~nmchenry1/index_PCP.html,2362,665,260
/~nmchenry1/index_PCP.html,2377,570,463
/~nmchenry1/index_PCP.html,2378,668,269
/~nmchenry1/index_PCP.html,2380,595,306
/~nmchenry1/index_PCP.html,2394,570,468
/~nmchenry1/index_PCP.html,2396,670,276
/~nmchenry1/index_PCP.html,2411,566,476
/~nmchenry1/index_PCP.html,2413,672,282
/~nmchenry1/index_PCP.html,2427,561,482
/~nmchenry1/index_PCP.html,2429,673,285
/~nmchenry1/index_PCP.html,2444,555,486
/~nmchenry1/index_PCP.html,2461,544,493
/~nmchenry1/index_PCP.html,2463,673,286
/~nmchenry1/index_PCP.html,2478,538,496
/~nmchenry1/index_PCP.html,2479,673,287
/~nmchenry1/index_PCP.html,2494,532,499
/~nmchenry1/index_PCP.html,2506,588,539
/~nmchenry1/index_PCP.html,2511,528,502
/~nmchenry1/index_PCP.html,2512,673,288
/~nmchenry1/index_PCP.html,2522,588,538
/~nmchenry1/index_PCP.html,2528,528,503
/~nmchenry1/index_PCP.html,2529,673,289
/~nmchenry1/index_PCP.html,2538,589,536
/~nmchenry1/index_PCP.html,2554,589,531
/~nmchenry1/index_PCP.html,2566,399,299
/~nmchenry1/index_PCP.html,2572,591,522
/~nmchenry1/index_PCP.html,2584,402,299
/~nmchenry1/index_PCP.html,2588,593,516
/~nmchenry1/index_PCP.html,2602,406,298
/~nmchenry1/index_PCP.html,2605,596,506
/~nmchenry1/index_PCP.html,2611,527,503
/~nmchenry1/index_PCP.html,2618,408,298
/~nmchenry1/index_PCP.html,2623,599,493
/~nmchenry1/index_PCP.html,2628,673,290
/~nmchenry1/index_PCP.html,2628,518,503
/~nmchenry1/index_PCP.html,2634,411,297
/~nmchenry1/index_PCP.html,2639,604,478
/~nmchenry1/index_PCP.html,2645,501,503
/~nmchenry1/index_PCP.html,2650,426,295
/~nmchenry1/index_PCP.html,2655,607,468
/~nmchenry1/index_PCP.html,2661,477,501
/~nmchenry1/index_PCP.html,2668,440,294
/~nmchenry1/index_PCP.html,2671,610,452
/~nmchenry1/index_PCP.html,2678,442,495
/~nmchenry1/index_PCP.html,2684,454,293
/~nmchenry1/index_PCP.html,2689,612,442
/~nmchenry1/index_PCP.html,2695,397,486
/~nmchenry1/index_PCP.html,2702,466,292
/~nmchenry1/index_PCP.html,2705,614,437
/~nmchenry1/index_PCP.html,2711,341,476
