page,value,x,y
/~nmchenry1/index_maps.html,2152,610,524
/~nmchenry1/index_maps.html,2164,627,425
/~nmchenry1/index_maps.html,2167,512,397
/~nmchenry1/index_maps.html,2167,1086,429
/~nmchenry1/index_maps.html,2168,629,529
/~nmchenry1/index_maps.html,2180,633,417
/~nmchenry1/index_maps.html,2185,633,530
/~nmchenry1/index_maps.html,2187,534,420
/~nmchenry1/index_maps.html,2198,640,410
/~nmchenry1/index_maps.html,2200,553,443
/~nmchenry1/index_maps.html,2200,1079,429
/~nmchenry1/index_maps.html,2207,1077,429
/~nmchenry1/index_maps.html,2214,648,403
/~nmchenry1/index_maps.html,2217,573,468
/~nmchenry1/index_maps.html,2230,655,399
/~nmchenry1/index_maps.html,2232,590,486
/~nmchenry1/index_maps.html,2235,628,527
/~nmchenry1/index_maps.html,2251,611,505
/~nmchenry1/index_maps.html,2253,615,520
/~nmchenry1/index_maps.html,2264,662,395
/~nmchenry1/index_maps.html,2266,634,520
/~nmchenry1/index_maps.html,2269,593,514
/~nmchenry1/index_maps.html,2280,668,395
/~nmchenry1/index_maps.html,2283,658,533
/~nmchenry1/index_maps.html,2285,585,513
/~nmchenry1/index_maps.html,2298,673,394
/~nmchenry1/index_maps.html,2300,678,540
/~nmchenry1/index_maps.html,2301,568,513
/~nmchenry1/index_maps.html,2314,679,394
/~nmchenry1/index_maps.html,2316,693,544
/~nmchenry1/index_maps.html,2318,561,513
/~nmchenry1/index_maps.html,2330,684,395
/~nmchenry1/index_maps.html,2332,701,546
/~nmchenry1/index_maps.html,2335,556,513
/~nmchenry1/index_maps.html,2348,690,396
/~nmchenry1/index_maps.html,2350,703,546
/~nmchenry1/index_maps.html,2352,553,514
/~nmchenry1/index_maps.html,2353,379,466
/~nmchenry1/index_maps.html,2364,308,353
/~nmchenry1/index_maps.html,2364,695,399
/~nmchenry1/index_maps.html,2366,705,546
/~nmchenry1/index_maps.html,2366,432,475
/~nmchenry1/index_maps.html,2368,550,516
/~nmchenry1/index_maps.html,2374,445,478
/~nmchenry1/index_maps.html,2380,696,399
/~nmchenry1/index_maps.html,2381,311,356
/~nmchenry1/index_maps.html,2394,1041,430
/~nmchenry1/index_maps.html,2398,320,363
/~nmchenry1/index_maps.html,2413,330,368
/~nmchenry1/index_maps.html,2416,705,544
/~nmchenry1/index_maps.html,2431,338,371
/~nmchenry1/index_maps.html,2432,705,542
/~nmchenry1/index_maps.html,2448,355,376
/~nmchenry1/index_maps.html,2448,705,541
/~nmchenry1/index_maps.html,2451,550,517
/~nmchenry1/index_maps.html,2465,374,381
/~nmchenry1/index_maps.html,2469,551,517
/~nmchenry1/index_maps.html,2481,393,384
/~nmchenry1/index_maps.html,2482,704,540
/~nmchenry1/index_maps.html,2486,551,518
/~nmchenry1/index_maps.html,2489,1040,429
/~nmchenry1/index_maps.html,2497,403,385
/~nmchenry1/index_maps.html,2499,703,539
/~nmchenry1/index_maps.html,2501,518,464
/~nmchenry1/index_maps.html,2502,553,519
/~nmchenry1/index_maps.html,2514,420,387
/~nmchenry1/index_maps.html,2516,693,533
/~nmchenry1/index_maps.html,2530,434,391
/~nmchenry1/index_maps.html,2532,683,528
/~nmchenry1/index_maps.html,2549,665,520
/~nmchenry1/index_maps.html,2564,439,393
/~nmchenry1/index_maps.html,2566,657,516
/~nmchenry1/index_maps.html,2583,653,514
/~nmchenry1/index_maps.html,2585,553,520
/~nmchenry1/index_maps.html,2600,652,514
/~nmchenry1/index_maps.html,2622,1039,429
/~nmchenry1/index_maps.html,2639,1039,429
/~nmchenry1/index_maps.html,2648,697,399
/~nmchenry1/index_maps.html,2656,1036,429
/~nmchenry1/index_maps.html,2658,489,452
/~nmchenry1/index_maps.html,2664,700,399
/~nmchenry1/index_maps.html,2671,1030,431
/~nmchenry1/index_maps.html,2674,479,452
/~nmchenry1/index_maps.html,2688,472,451
/~nmchenry1/index_maps.html,2688,1029,433
/~nmchenry1/index_maps.html,2697,828,404
/~nmchenry1/index_maps.html,2698,709,393
/~nmchenry1/index_maps.html,2706,1019,439
/~nmchenry1/index_maps.html,2714,724,383
/~nmchenry1/index_maps.html,2724,1007,446
/~nmchenry1/index_maps.html,2725,476,451
/~nmchenry1/index_maps.html,2730,740,373
/~nmchenry1/index_maps.html,2739,997,451
/~nmchenry1/index_maps.html,2742,482,452
/~nmchenry1/index_maps.html,2748,756,366
/~nmchenry1/index_maps.html,2755,986,455
/~nmchenry1/index_maps.html,2757,499,456
/~nmchenry1/index_maps.html,2764,772,359
/~nmchenry1/index_maps.html,2772,979,458
/~nmchenry1/index_maps.html,2775,513,462
/~nmchenry1/index_maps.html,2780,789,354
/~nmchenry1/index_maps.html,2789,973,459
/~nmchenry1/index_maps.html,2791,529,473
/~nmchenry1/index_maps.html,2798,803,351
/~nmchenry1/index_maps.html,2806,969,461
/~nmchenry1/index_maps.html,2808,537,479
/~nmchenry1/index_maps.html,2814,815,347
/~nmchenry1/index_maps.html,2824,556,489
/~nmchenry1/index_maps.html,2841,569,491
/~nmchenry1/index_maps.html,2848,824,344
/~nmchenry1/index_maps.html,2857,580,493
/~nmchenry1/index_maps.html,2866,832,343
/~nmchenry1/index_maps.html,2874,589,494
/~nmchenry1/index_maps.html,2882,837,342
/~nmchenry1/index_maps.html,2891,595,495
/~nmchenry1/index_maps.html,2898,839,342
/~nmchenry1/index_maps.html,2909,599,495
/~nmchenry1/index_maps.html,2914,841,342
/~nmchenry1/index_maps.html,2925,602,495
/~nmchenry1/index_maps.html,2930,844,342
/~nmchenry1/index_maps.html,2946,847,343
/~nmchenry1/index_maps.html,2957,606,495
/~nmchenry1/index_maps.html,2964,849,344
/~nmchenry1/index_maps.html,2974,609,495
/~nmchenry1/index_maps.html,2982,820,406
/~nmchenry1/index_maps.html,2991,609,495
/~nmchenry1/index_maps.html,2997,807,409
/~nmchenry1/index_maps.html,2998,851,346
/~nmchenry1/index_maps.html,2999,919,589
/~nmchenry1/index_maps.html,3007,616,495
/~nmchenry1/index_maps.html,3014,852,347
/~nmchenry1/index_maps.html,3015,927,593
/~nmchenry1/index_maps.html,3024,622,493
/~nmchenry1/index_maps.html,3029,782,415
/~nmchenry1/index_maps.html,3030,853,348
/~nmchenry1/index_maps.html,3034,936,596
/~nmchenry1/index_maps.html,3042,629,490
/~nmchenry1/index_maps.html,3047,750,419
/~nmchenry1/index_maps.html,3048,854,349
/~nmchenry1/index_maps.html,3050,938,597
/~nmchenry1/index_maps.html,3057,630,489
/~nmchenry1/index_maps.html,3063,725,421
/~nmchenry1/index_maps.html,3064,854,350
/~nmchenry1/index_maps.html,3067,940,597
/~nmchenry1/index_maps.html,3074,634,486
/~nmchenry1/index_maps.html,3080,708,421
/~nmchenry1/index_maps.html,3080,850,354
/~nmchenry1/index_maps.html,3083,940,595
/~nmchenry1/index_maps.html,3091,639,481
/~nmchenry1/index_maps.html,3095,692,420
/~nmchenry1/index_maps.html,3098,828,363
/~nmchenry1/index_maps.html,3100,939,593
/~nmchenry1/index_maps.html,3110,647,471
/~nmchenry1/index_maps.html,3112,673,416
/~nmchenry1/index_maps.html,3116,936,591
/~nmchenry1/index_maps.html,3125,651,463
/~nmchenry1/index_maps.html,3129,659,411
/~nmchenry1/index_maps.html,3132,789,374
/~nmchenry1/index_maps.html,3133,931,591
/~nmchenry1/index_maps.html,3141,658,447
/~nmchenry1/index_maps.html,3146,646,406
/~nmchenry1/index_maps.html,3148,758,379
/~nmchenry1/index_maps.html,3157,661,433
/~nmchenry1/index_maps.html,3164,741,380
/~nmchenry1/index_maps.html,3174,663,423
/~nmchenry1/index_maps.html,3179,636,401
/~nmchenry1/index_maps.html,3182,729,382
/~nmchenry1/index_maps.html,3190,665,412
/~nmchenry1/index_maps.html,3196,628,395
/~nmchenry1/index_maps.html,3198,720,382
/~nmchenry1/index_maps.html,3207,668,403
/~nmchenry1/index_maps.html,3214,620,389
/~nmchenry1/index_maps.html,3214,716,382
/~nmchenry1/index_maps.html,3215,931,590
/~nmchenry1/index_maps.html,3224,669,396
/~nmchenry1/index_maps.html,3230,714,382
/~nmchenry1/index_maps.html,3231,614,383
/~nmchenry1/index_maps.html,3233,926,589
/~nmchenry1/index_maps.html,3242,677,386
/~nmchenry1/index_maps.html,3246,609,375
/~nmchenry1/index_maps.html,3246,712,382
/~nmchenry1/index_maps.html,3249,907,589
/~nmchenry1/index_maps.html,3257,686,378
/~nmchenry1/index_maps.html,3264,607,368
/~nmchenry1/index_maps.html,3266,887,589
/~nmchenry1/index_maps.html,3275,695,373
/~nmchenry1/index_maps.html,3280,606,362
/~nmchenry1/index_maps.html,3285,883,589
/~nmchenry1/index_maps.html,3290,704,371
/~nmchenry1/index_maps.html,3297,606,355
/~nmchenry1/index_maps.html,3298,712,381
/~nmchenry1/index_maps.html,3308,712,371
/~nmchenry1/index_maps.html,3314,712,380
/~nmchenry1/index_maps.html,3316,884,589
/~nmchenry1/index_maps.html,3318,554,520
/~nmchenry1/index_maps.html,3322,968,461
/~nmchenry1/index_maps.html,3324,717,371
/~nmchenry1/index_maps.html,3330,606,351
/~nmchenry1/index_maps.html,3330,714,375
/~nmchenry1/index_maps.html,3332,885,588
/~nmchenry1/index_maps.html,3341,719,371
/~nmchenry1/index_maps.html,3347,608,346
/~nmchenry1/index_maps.html,3348,718,365
/~nmchenry1/index_maps.html,3349,884,584
/~nmchenry1/index_maps.html,3357,721,371
/~nmchenry1/index_maps.html,3363,609,343
/~nmchenry1/index_maps.html,3364,730,346
/~nmchenry1/index_maps.html,3366,876,573
/~nmchenry1/index_maps.html,3375,721,372
